g1	g2	g3	g4	g5	g6	g7	spam
0.0006571320754716981	0.00024875	0.000330212389380531	0.00013822222222222222	0.00010366666666666666	0.0004120967741935484	0.0003217155172413793	1.0
9.529245283018868e-05	0.0	0.0002681681415929204	0.0	0.0	0.0	0.0	1.0
0.0001849811320754717	0.0009804	0.0026028318584070797	0.0	0.0006536000000000001	0.0019768387096774196	0.00016903448275862068	1.0
0.00042882075471698113	0.00113635	0.005832716814159292	0.001262611111111111	0.0013257583333333334	0.005281000000000001	0.0003918448275862069	1.0
0.00036284905660377364	0.0	0.004765203539823009	0.0	0.001762841666666667	0.0038613870967741937	0.0	1.0
0.0004965283018867925	0.0	0.004657699115044248	0.0	0.000731	0.003581	0.0	1.0
0.00031800000000000003	0.0	0.004176212389380531	0.0	0.0011236	0.0034130967741935487	9.686206896551724e-05	1.0
0.00027063207547169815	0.0012295000000000001	0.0026112654867256634	0.0	0.000443975	0.0018106451612903227	0.00014131896551724139	1.0
0.0002515566037735849	0.0013333	0.0022418141592920357	0.0	0.00037035833333333337	0.0015182258064516127	0.00015325	1.0
0.00041017924528301893	0.0	0.0037194424778761066	0.0	0.0007246500000000001	0.0037401290322580647	0.0004997586206896552	1.0
0.000410188679245283	0.0010869999999999999	0.001346725663716814	0.0	0.0003623333333333333	0.0010519354838709678	0.0005622413793103449	1.0
0.00024826415094339623	0.0	0.003493274336283186	0.0014620000000000002	0.0006579	0.0028047741935483873	0.0013611724137931034	1.0
0.0009433962264150943	0.0	0.012389380530973453	0.0	0.0037500000000000003	0.009677419354838712	0.0	1.0
0.00022197169811320752	0.00016805	0.002141769911504425	0.0	0.0005322166666666667	0.0020531612903225806	0.00010141379310344826	1.0
0.00035200943396226415	0.0	0.001188796460176991	0.0008292222222222221	0.0004353416666666666	0.0007222258064516128	0.00019299999999999997	1.0
0.0008203584905660379	0.0	0.003975955752212389	0.0	0.0008454250000000001	0.0030590967741935485	0.0003748189655172414	1.0
0.00041620754716981134	0.0	0.00130141592920354	0.000817	0.00042892500000000003	0.0009487741935483872	0.0001901637931034483	1.0
0.0008203584905660379	0.0	0.003975955752212389	0.0	0.0008454250000000001	0.0030590967741935485	0.0003748189655172414	1.0
0.0007257075471698114	0.0	0.003630601769911505	0.0	0.0008547166666666668	0.0028949677419354844	0.0004421034482758621	1.0
0.000265	0.0002809	0.0014417876106194692	0.0003121111111111111	0.00018726666666666665	0.0014428064516129034	0.00038744827586206895	1.0
0.0009434056603773585	0.0	0.004129752212389381	0.0	0.0015277833333333336	0.0033598064516129032	0.0002873620689655172	1.0
0.0007861698113207546	0.0	0.004129752212389381	0.0	0.0013888916666666667	0.0033546451612903225	0.0001436810344827586	1.0
0.00015216037735849057	0.0001344	0.0010943539823008851	0.0	0.00029122500000000005	0.0015272903225806455	0.00046344827586206896	1.0
0.0009930471698113208	0.0	0.005356353982300884	0.0	0.00120615	0.003967322580645162	0.0	1.0
0.000178	0.0	0.002838548672566372	0.0	0.0006289333333333333	0.0019005161290322578	0.0001626551724137931	1.0
0.0001266320754716981	0.0006711	0.0017224159292035398	0.0	0.0003914833333333334	0.0016588064516129032	5.785344827586207e-05	1.0
0.0005053962264150943	0.0	0.004740805309734514	0.0	0.0008928583333333333	0.0036090645161290327	0.0	1.0
0.0004824245283018868	0.0002841	0.0033185663716814163	0.0	0.0010890083333333334	0.002458032258064516	0.0004898275862068966	1.0
0.0007608018867924528	0.0	0.003996566371681415	0.0	0.0013440833333333332	0.003207419354838709	0.0002780862068965517	1.0
0.00036284905660377364	0.0	0.004765203539823009	0.0	0.0019231000000000003	0.003863612903225807	0.0	1.0
0.001068	0.0	0.004675256637168141	0.0	0.0015723333333333334	0.003794193548387097	0.0004879655172413793	1.0
0.0008735283018867925	0.0	0.004588654867256637	0.0	0.001543225	0.00367758064516129	0.0003192931034482759	1.0
0.000993056603773585	0.0	0.0045024424778761065	0.0	0.001462	0.0035340645161290323	0.00030248275862068967	1.0
0.000424	0.0	0.003579610619469027	0.0	0.0007490666666666666	0.0028289354838709675	0.0006780344827586207	1.0
0.00042882075471698113	0.00113635	0.005832716814159292	0.001262611111111111	0.0013257583333333334	0.005279967741935484	0.0003918448275862069	1.0
7.31320754716981e-05	0.00038759999999999993	0.001303433628318584	0.0	0.0003876	0.0007769354838709676	0.00033413793103448267	1.0
0.0003811698113207547	0.0	0.005363362831858408	0.0	0.0010101	0.004041193548387096	0.0	1.0
0.0003930849056603774	0.0	0.005285194690265486	0.0	0.0013889	0.004298193548387097	0.0005986637931034483	1.0
0.0005896226415094339	0.0	0.003042088495575221	0.00043400000000000003	0.0009114666666666666	0.0030278064516129034	0.0004714137931034483	1.0
0.0005632169811320755	0.0	0.005679548672566372	0.0	0.0014925333333333335	0.004879645161290323	0.0003859913793103448	1.0
0.00030107547169811317	0.0007978499999999999	0.0008002035398230089	0.0	0.000132975	0.0007073225806451612	0.0007795086206896552	1.0
0.0007257075471698114	0.0	0.003630601769911505	0.0	0.0008547166666666668	0.0028949677419354844	0.0004421034482758621	1.0
0.0002588018867924528	0.0002494	0.0006400442477876106	0.00013855555555555556	0.00014548333333333334	0.0006436129032258064	0.0007094741379310344	1.0
0.00019252830188679247	0.0	0.002528424778761062	0.0	0.0006802666666666668	0.0020670322580645163	0.00017593103448275866	1.0
0.00021939622641509434	0.0	0.0034986902654867255	0.0	0.0007752	0.0023339354838709677	0.00020048275862068963	1.0
0.00019252830188679247	0.0	0.0030702300884955756	0.0	0.0006802666666666668	0.002051677419354839	0.00017593103448275866	1.0
0.0001849811320754717	0.0	0.0027763539823008852	0.0	0.0006536000000000001	0.001974258064516129	0.00016903448275862068	1.0
0.001063009433962264	0.00070425	0.0036146106194690267	0.001565	0.0005868583333333334	0.0034448064516129032	0.00036426724137931035	1.0
0.0003144622641509434	0.00033335	0.00424775221238938	0.0	0.0011666583333333333	0.0035377096774193554	0.0004023189655172414	1.0
0.0006135943396226415	0.0	0.008345964601769913	0.0	0.0012872666666666666	0.0063292580645161285	7.008620689655172e-05	1.0
0.0003240754716981132	0.00057255	0.003816858407079646	0.0	0.0007951833333333332	0.0025856129032258064	0.00013161206896551724	1.0
0.0007293584905660377	0.00014865	0.002315938053097345	0.0	0.0007992083333333333	0.0020966774193548385	0.00037166379310344825	1.0
0.0006861037735849055	0.0	0.0076159823008849535	0.0	0.0016161666666666664	0.005865096774193547	5.225e-05	1.0
0.0007208773584905661	0.0	0.00026460176991150445	0.0007382777777777778	8.305833333333334e-05	0.00026483870967741936	0.00028639655172413796	1.0
0.0006959150943396227	0.0010245500000000002	0.001559548672566372	0.00022766666666666668	0.0007855166666666665	0.001322064516129032	0.00017663793103448277	1.0
0.00043162264150943395	0.00032680000000000003	0.0011568141592920354	0.0007262222222222223	0.0003812666666666667	0.0010541935483870967	0.00022537931034482758	1.0
0.0004211792452830189	0.0013393500000000002	0.001185265486725664	0.0004960555555555556	0.0002976333333333334	0.0008640967741935485	0.0006927672413793105	1.0
0.0008576415094339622	0.0	0.005148884955752213	0.0	0.0010606166666666667	0.0038487419354838715	0.00015674137931034483	1.0
0.0006395943396226415	0.0	0.008549619469026548	0.0	0.0015536666666666665	0.007233645161290322	0.0	1.0
0.0012578584905660376	0.0	0.016519132743362832	0.0	0.005555558333333333	0.012903193548387095	0.0	1.0
0.0010613207547169811	0.0	0.009292035398230087	0.0	0.003125	0.0074604516129032255	0.00010775862068965518	1.0
0.000589632075471698	0.0	0.0019358849557522125	0.0	0.00026041666666666666	0.0010510645161290323	0.00017960344827586206	1.0
0.0012578584905660376	0.0	0.016519132743362832	0.0	0.005555558333333333	0.012903193548387095	0.0	1.0
0.0012578584905660376	0.0	0.016519132743362832	0.0	0.005555558333333333	0.012903193548387095	0.0	1.0
0.00042882075471698113	0.00113635	0.005832716814159292	0.001262611111111111	0.0013257583333333334	0.005280322580645162	0.0003918448275862069	1.0
0.000698811320754717	0.0	0.009505070796460178	0.0	0.0015432083333333333	0.007168451612903226	0.0	1.0
0.0008879056603773584	0.00058825	0.003331548672566372	0.0006536111111111111	0.0007843083333333334	0.0028770645161290322	0.00040568965517241376	1.0
0.0004855754716981132	0.0007353	0.006832433628318584	0.0	0.0014399416666666665	0.005207064516129033	0.0001267758620689655	1.0
0.0016550849056603774	0.0	0.00294987610619469	0.0009746666666666666	0.0008772	0.002089290322580645	0.00045372413793103445	1.0
0.0003699622641509434	0.0	0.0051189026548672575	0.0005446666666666667	0.0009804	0.00391658064516129	0.0	1.0
0.0006902924528301887	0.0	0.009281274336283186	0.0	0.0014227583333333333	0.0070810645161290325	0.0	1.0
0.0003773584905660377	0.0	0.004955752212389381	0.0	0.0018333333333333333	0.004016483870967742	0.0	1.0
0.0012094811320754718	0.0012820500000000003	0.006353522123893808	0.002849000000000001	0.0012820500000000003	0.006696677419354841	0.0004420862068965518	1.0
0.000465877358490566	0.0	0.003277575221238938	0.0	0.000925925	0.0029076451612903226	0.0006385775862068966	1.0
0.0006197264150943393	0.0	0.0006459380530973452	0.0004054999999999999	0.0	0.0006926129032258063	6.292241379310344e-05	1.0
0.00042882075471698113	0.00113635	0.005832716814159292	0.001262611111111111	0.0013257583333333334	0.005280322580645162	0.0003918448275862069	1.0
0.0007256886792452831	0.0	0.00953028318584071	0.0	0.0025641	0.007444161290322581	0.0006631293103448277	1.0
0.0007390471698113207	0.0009216500000000001	0.0017536194690265486	0.000256	0.0008448666666666666	0.001189290322580645	0.00023834482758620693	1.0
0.000993056603773585	0.0	0.0045024424778761065	0.0	0.0010234	0.0035357419354838707	0.00045372413793103445	1.0
0.0005660471698113208	0.0	0.004424752212389381	0.0	0.0008333333333333334	0.0032920967741935482	0.00028737068965517244	1.0
0.0006021603773584905	0.0	0.0013556991150442477	0.0007092222222222222	0.00039007500000000004	0.0017458387096774193	0.0005869224137931034	1.0
0.00018867924528301886	0.0	0.002831858407079646	0.0	0.0006666666666666666	0.0020146451612903225	0.0001724137931034483	1.0
0.0014513773584905662	0.0	0.01906056637168142	0.0	0.0032051250000000005	0.014888322580645161	0.0	1.0
0.00039037735849056603	0.0	0.001098637168141593	0.0007663333333333334	0.00040232500000000004	0.0006674516129032258	0.0002972844827586207	1.0
0.0014513773584905662	0.0	0.01906056637168142	0.0	0.0032051250000000005	0.014888322580645161	0.0	1.0
0.0014513773584905662	0.0	0.01906056637168142	0.0	0.0032051250000000005	0.014888322580645161	0.0	1.0
0.00020964150943396224	0.0	0.0029498230088495577	0.0	0.0007407333333333333	0.002247548387096774	0.00019156896551724136	1.0
0.0008735283018867925	0.0	0.005080300884955752	0.0	0.001543225	0.0037212903225806453	0.00015964655172413794	1.0
0.0003339622641509434	0.0004425	0.001174778761061947	0.0	0.000295	0.0008564516129032258	0.00045775862068965517	1.0
0.00020964150943396224	0.0	0.0027531681415929204	0.0	0.0007407333333333333	0.002245096774193548	0.00019156896551724136	1.0
0.0010885377358490567	0.0	0.014295486725663718	0.0	0.0044872	0.011166290322580645	0.0	1.0
0.0008900000000000001	0.0	0.004675256637168141	0.0	0.0017295666666666668	0.003787967741935484	0.0001626551724137931	1.0
0.000534	0.0	0.004675256637168141	0.0	0.0015723333333333334	0.003791709677419355	0.0001626551724137931	1.0
0.0007256886792452831	0.0	0.010437929203539822	0.0	0.0014957250000000003	0.007444161290322581	0.0002210431034482759	1.0
0.0006349716981132074	0.0	0.007317858407079644	0.0	0.0015224249999999998	0.005909161290322579	0.0005802155172413793	1.0
0.000465877358490566	0.0	0.003277575221238938	0.0	0.000925925	0.0029073870967741937	0.0006385775862068966	1.0
0.0009930471698113208	0.0	0.013041433628318583	0.0	0.003947375	0.01018674193548387	0.000907448275862069	1.0
0.00039829245283018867	0.0002222	0.0006292477876106195	0.00012344444444444444	0.000185175	0.0009318387096774193	0.0004980603448275862	1.0
0.0006086415094339622	0.0016128999999999998	0.004852973451327433	0.0	0.0008064499999999999	0.0031217419354838704	0.0	1.0
0.0006581886792452829	0.0	0.005968353982300884	0.0	0.0009689999999999999	0.004754483870967742	0.0	1.0
0.0004905660377358491	0.0	0.006442477876106196	0.0	0.0017666666666666668	0.007719064516129033	6.896551724137931e-05	1.0
0.0003043207547169811	0.0	0.003996566371681415	0.0	0.0013440833333333332	0.0032377741935483866	0.000834258620689655	1.0
0.0007256886792452831	0.0	0.00953028318584071	0.0	0.0025641	0.007444161290322581	0.0006631293103448277	1.0
0.0006581792452830188	0.0	0.0094669203539823	0.0	0.002713175	0.0070321612903225805	0.000601448275862069	1.0
0.0008203396226415095	0.0	0.0035590530973451328	0.0	0.000543475	0.0022325483870967743	0.0	1.0
0.0	0.0	0.00040533628318584067	0.0	0.0	0.005144903225806452	0.0	1.0
0.0009108679245283019	0.0	0.011229769911504425	0.0	0.0032184	0.008880354838709678	0.00017837068965517242	1.0
0.0006432169811320755	0.0	0.0036202300884955758	0.0	0.0005681750000000001	0.0024774516129032254	0.00019592241379310345	1.0
0.00028021698113207545	0.0009901	0.002453345132743363	0.0	0.00049505	0.0019163225806451613	0.00042676724137931035	1.0
0.0008984811320754718	0.0	0.006321115044247787	0.0	0.001190475	0.0046082903225806455	0.0	1.0
0.0010969716981132074	0.0	0.014612053097345132	0.0	0.003488375	0.01159016129032258	0.000601448275862069	1.0
0.0006021698113207547	0.00106385	0.0054603451327433624	0.0	0.0010638333333333333	0.004221258064516129	0.00018342241379310347	1.0
0.0014757075471698113	0.00027935	0.018687893805309733	0.0	0.0033985166666666666	0.016445806451612904	0.0	1.0
0.0	0.0	0.000520566371681416	0.003268	0.0002451	0.0003204516129032258	0.000253551724137931	1.0
0.00035200943396226415	0.00018655	0.003830336283185841	0.0	0.0008395333333333333	0.0025276451612903225	6.43362068965517e-05	1.0
0.0003430566037735849	0.0	0.00016090265486725665	0.0005050555555555556	0.00022727499999999998	0.0008275483870967742	0.0	1.0
0.0012529433962264152	0.0	0.01645458407079646	0.0	0.002408833333333333	0.0171781935483871	0.0	1.0
0.0012529433962264152	0.0	0.01645458407079646	0.0	0.002408833333333333	0.0171781935483871	0.0	1.0
0.0006581792452830188	0.0	0.0094669203539823	0.0	0.002713175	0.0070321612903225805	0.000601448275862069	1.0
0.0012529433962264152	0.0	0.01645458407079646	0.0	0.002408833333333333	0.0171781935483871	0.0	1.0
0.0012305188679245284	0.0	0.016544849557522126	0.0	0.0039855	0.01262274193548387	0.0	1.0
0.0008275471698113207	0.0	0.004657699115044248	0.0	0.0016082	0.003523451612903226	0.00015124137931034484	1.0
0.0001849811320754717	0.0	0.0026028318584070797	0.0	0.0006536000000000001	0.001979225806451613	0.00033806896551724137	1.0
0.0006581886792452829	0.0	0.006174159292035398	0.0	0.0011627999999999999	0.00450116129032258	0.0	1.0
0.00022462264150943399	0.0	0.0031606194690265493	0.0	0.0007936666666666667	0.002407225806451613	0.00020525862068965518	1.0
0.0009433962264150943	0.0	0.012389380530973453	0.0	0.0020833333333333333	0.009772000000000001	0.0	1.0
0.0008775849056603774	0.0	0.005968353982300884	0.0	0.0021318	0.004704709677419354	0.0	1.0
0.0007861698113207548	0.0013889	0.006883044247787611	0.0	0.0009259333333333334	0.005550290322580646	0.00047893103448275865	1.0
0.0008576320754716981	0.0	0.011263061946902655	0.0	0.0020202	0.009337967741935484	0.0	1.0
8.275471698113207e-05	0.0	0.0015525663716814157	0.0	0.0008772	0.000892516129032258	0.00015124137931034484	1.0
0.0003457547169811321	0.0	0.0036139646017699116	0.0	0.0004363	0.002702258064516129	0.0003159568965517242	1.0
0.00020072641509433963	0.0	0.0028243805309734514	0.0	0.0007092333333333334	0.0021526774193548386	0.00018342241379310347	1.0
0.0003144622641509434	0.0	0.004129752212389381	0.0	0.00055555	0.0033955161290322583	0.0008620603448275863	1.0
0.0001849811320754717	0.0	0.0029498761061946903	0.0	0.0006536000000000001	0.0019721290322580647	0.00016903448275862068	1.0
0.0011230943396226415	0.0	0.015170725663716814	0.0	0.0031746166666666666	0.012003967741935483	0.0	1.0
0.0003253207547169811	0.0	0.0012969646017699115	0.0	0.0002873666666666667	0.0011488387096774194	0.0004459051724137931	1.0
0.0004776603773584906	0.0	0.001792283185840708	0.0	0.0006329	0.0016950967741935486	0.00032736206896551726	1.0
0.0006562830188679246	0.0010869500000000002	0.0016930176991150443	0.0	0.0007971249999999999	0.0011220645161290322	0.00014993103448275862	1.0
0.0007164905660377359	0.0	0.003584566371681416	0.0	0.0009493500000000001	0.0028582580645161292	0.0004364827586206897	1.0
0.0010885377358490567	0.0	0.014295486725663718	0.0	0.0044872	0.011166290322580645	0.0	1.0
0.0007257075471698114	0.0	0.003630601769911505	0.0	0.0008547166666666668	0.0028949677419354844	0.0004421034482758621	1.0
0.0007164905660377359	0.0	0.003584566371681416	0.0	0.0009493500000000001	0.0028582580645161292	0.0004364827586206897	1.0
0.000465877358490566	0.0	0.003277575221238938	0.0	0.000925925	0.0029056451612903228	0.0006385775862068966	1.0
0.00038505660377358494	0.0	0.005418053097345134	0.0	0.001700666666666667	0.004094387096774194	0.0	1.0
0.0007861698113207546	0.0	0.004129752212389381	0.0	0.0013888916666666667	0.0033092258064516132	0.00043104310344827576	1.0
0.0006021792452830188	0.0	0.0035775486725663714	0.0	0.000531925	0.002270258064516129	0.0	1.0
